t,v,a,dS,alpha,h,a_new
200,18.820384,0.7152640000000012,18.820384,0,0,0.67056
201,19.44624,0.6258559999999989,19.44624,0,0,0.67056
202,20.161504,0.7152640000000012,20.161504,0,0,0.5587999999999997
203,20.56384,0.40233599999999825,20.56384,0,0,0.37998399999999855
204,20.921471999999998,0.35763199999999884,20.921471999999998,0,0,0.3352800000000009
205,21.2344,0.312928000000003,21.2344,0,0,0.1564640000000015
206,21.2344,0.0,21.2344,0,0,-0.04470400000000119
207,21.144992,-0.08940800000000237,21.144992,0,0,-0.06705599999999912
208,21.100288000000003,-0.04470399999999586,21.100288000000003,0,0,-0.06705599999999912
209,21.01088,-0.08940800000000237,21.01088,0,0,-0.04470400000000119
210,21.01088,0.0,21.01088,0,0,0.0
211,21.01088,0.0,21.01088,0,0,0.0
212,21.01088,0.0,21.01088,0,0,0.0
213,21.01088,0.0,21.01088,0,0,0.04470400000000119
214,21.100288000000003,0.08940800000000237,21.100288000000003,0,0,0.08940799999999882
215,21.189695999999998,0.08940799999999527,21.189695999999998,0,0,0.15646399999999794
216,21.413216,0.2235200000000006,21.413216,0,0,0.2458720000000003
217,21.68144,0.268224,21.68144,0,0,0.2682240000000018
218,21.949664000000002,0.26822400000000357,21.949664000000002,0,0,0.2235200000000006
219,22.12848,0.17881599999999764,22.12848,0,0,0.20116799999999913
220,22.352,0.2235200000000006,22.352,0,0,0.2458720000000003
221,22.620224,0.268224,22.620224,0,0,0.22351999999999883
222,22.799039999999998,0.17881599999999764,22.799039999999998,0,0,0.20116799999999913
223,23.02256,0.2235200000000006,23.02256,0,0,0.2682240000000018
224,23.335488,0.312928000000003,23.335488,0,0,0.3799840000000003
225,23.782528,0.44703999999999766,23.782528,0,0,0.42468799999999973
226,24.184864,0.4023360000000018,24.184864,0,0,0.3129280000000012
227,24.408384,0.2235200000000006,24.408384,0,0,0.17881599999999942
228,24.542496,0.13411199999999823,24.542496,0,0,0.08940799999999882
229,24.5872,0.04470399999999941,24.5872,0,0,0.0
230,24.542496,-0.04470399999999941,24.542496,0,0,-0.08940799999999882
231,24.408384,-0.13411199999999823,24.408384,0,0,-0.06705599999999912
232,24.408384,0.0,24.408384,0,0,0.044703999999997635
233,24.497791999999997,0.08940799999999527,24.497791999999997,0,0,0.11175999999999853
234,24.631904,0.13411200000000179,24.631904,0,0,0.1564640000000015
235,24.81072,0.1788160000000012,24.81072,0,0,0.13411200000000179
236,24.900128000000002,0.08940800000000237,24.900128000000002,0,0,0.134112
237,25.078944,0.17881599999999764,25.078944,0,0,0.13411199999999823
238,25.168352,0.08940799999999882,25.168352,0,0,0.1117600000000003
239,25.302464,0.13411200000000179,25.302464,0,0,0.0894080000000006
240,25.347168,0.04470399999999941,25.347168,0,0,0.022351999999999705
241,25.347168,0.0,25.347168,0,0,-0.04470399999999941
242,25.25776,-0.08940799999999882,25.25776,0,0,-0.04470399999999941
243,25.25776,0.0,25.25776,0,0,0.0
244,25.25776,0.0,25.25776,0,0,0.0
245,25.25776,0.0,25.25776,0,0,0.0
246,25.25776,0.0,25.25776,0,0,0.0
247,25.25776,0.0,25.25776,0,0,-0.022352000000001482
248,25.213055999999998,-0.044704000000002964,25.213055999999998,0,0,-0.0894080000000006
249,25.078944,-0.13411199999999823,25.078944,0,0,-0.134112
250,24.944831999999998,-0.13411200000000179,24.944831999999998,0,0,-0.2235200000000006
251,24.631904,-0.31292799999999943,24.631904,0,0,-0.26822399999999824
