t,v,a,dS,alpha,h,a_new
308,21.726144,0.1788160000000012,21.726144,0,0,0.1117600000000003
309,21.770848,0.04470399999999941,21.770848,0,0,0.0
310,21.726144,-0.04470399999999941,21.726144,0,0,0.06705599999999912
311,21.90496,0.17881599999999764,21.90496,0,0,0.26822399999999824
312,22.262591999999998,0.35763199999999884,22.262591999999998,0,0,0.3352800000000009
313,22.57552,0.312928000000003,22.57552,0,0,0.3129280000000012
314,22.888448,0.31292799999999943,22.888448,0,0,0.35763199999999884
315,23.290784,0.40233599999999825,23.290784,0,0,0.3352800000000009
316,23.559008000000002,0.26822400000000357,23.559008000000002,0,0,0.2905759999999997
317,23.871935999999998,0.3129279999999959,23.871935999999998,0,0,-0.06705600000000089
318,23.424896,-0.44703999999999766,23.424896,0,0,0.2458720000000003
319,24.36368,0.9387839999999983,24.36368,0,0,0.5364479999999983
320,24.497791999999997,0.13411199999999823,24.497791999999997,0,0,0.06705599999999912
321,24.497791999999997,0.0,24.497791999999997,0,0,-0.02235199999999793
322,24.453088,-0.04470399999999586,24.453088,0,0,-0.11175999999999853
323,24.274272,-0.1788160000000012,24.274272,0,0,-0.1564640000000015
324,24.140159999999998,-0.13411200000000179,24.140159999999998,0,0,-0.1117600000000003
325,24.050752,-0.08940799999999882,24.050752,0,0,-0.11175999999999853
326,23.91664,-0.13411199999999823,23.91664,0,0,-0.1117600000000003
327,23.827232,-0.08940800000000237,23.827232,0,0,-0.13411200000000179
328,23.648415999999997,-0.1788160000000012,23.648415999999997,0,0,-0.15646399999999971
329,23.514304,-0.13411199999999823,23.514304,0,0,-0.20116799999999913
330,23.24608,-0.268224,23.24608,0,0,-0.22351999999999883
331,23.067264,-0.17881599999999764,23.067264,0,0,-0.2235200000000006
332,22.799039999999998,-0.26822400000000357,22.799039999999998,0,0,-0.2905760000000015
333,22.486112,-0.31292799999999943,22.486112,0,0,-0.3799840000000003
334,22.039071999999997,-0.4470400000000012,22.039071999999997,0,0,-0.49174399999999885
335,21.502624,-0.5364479999999965,21.502624,0,0,-0.6258559999999989
336,20.78736,-0.7152640000000012,20.78736,0,0,-1.005840000000001
337,19.490944,-1.2964160000000007,19.490944,0,0,-1.296415999999999
338,18.194528000000002,-1.2964159999999971,18.194528000000002,0,0,-1.430527999999999
339,16.629888,-1.5646400000000007,16.629888,0,0,-1.408176000000001
340,15.378176,-1.2517120000000013,15.378176,0,0,-1.2964160000000007
341,14.037056,-1.34112,14.037056,0,0,-1.2964159999999998
342,12.785344,-1.2517119999999995,12.785344,0,0,-1.609344
343,10.818368,-1.9669760000000007,10.818368,0,0,-2.34696
344,8.091424,-2.7269439999999996,8.091424,0,0,-2.6598879999999996
345,5.498592,-2.5928319999999996,5.498592,0,0,-2.2352
346,3.621024,-1.8775680000000006,3.621024,0,0,-1.6764000000000003
347,2.1457919999999997,-1.475232,2.1457919999999997,0,0,-1.2293599999999998
348,1.162304,-0.9834879999999997,1.162304,0,0,-0.6035039999999998
349,0.9387840000000001,-0.22351999999999994,0.9387840000000001,0,0,-0.581152
350,0.0,-0.9387840000000001,0.0,0,0,-0.46939200000000003
351,0.0,0.0,0.0,0,0,0.0
352,0.0,0.0,0.0,0,0,0.0
353,0.0,0.0,0.0,0,0,0.0
354,0.0,0.0,0.0,0,0,0.0
355,0.0,0.0,0.0,0,0,0.0
356,0.0,0.0,0.0,0,0,0.0
357,0.0,0.0,0.0,0,0,0.0
358,0.0,0.0,0.0,0,0,0.0
359,0.0,0.0,0.0,0,0,0.0
360,0.0,0.0,0.0,0,0,0.0
361,0.0,0.0,0.0,0,0,0.0
362,0.0,0.0,0.0,0,0,0.0
363,0.0,0.0,0.0,0,0,0.0
364,0.0,0.0,0.0,0,0,0.0
365,0.0,0.0,0.0,0,0,0.0
366,0.0,0.0,0.0,0,0,0.0
367,0.0,0.0,0.0,0,0,0.0
368,0.0,0.0,0.0,0,0,0.0
369,0.0,0.0,0.0,0,0,0.0
370,0.0,0.0,0.0,0,0,0.961136
371,1.922272,1.922272,1.922272,0,0,2.034032
372,4.068064,2.1457919999999997,4.068064,0,0,1.9893279999999998
373,5.9009279999999995,1.8328639999999998,5.9009279999999995,0,0,1.609344
374,7.286752,1.3858240000000004,7.286752,0,0,1.3187680000000008
375,8.538464000000001,1.2517120000000013,8.538464000000001,0,0,1.0281919999999998
376,9.343136,0.8046719999999983,9.343136,0,0,0.8046719999999992
377,10.147808,0.804672,10.147808,0,0,0.8717280000000001
378,11.086592,0.9387840000000001,11.086592,0,0,0.9387840000000001
379,12.025376,0.9387840000000001,12.025376,0,0,0.8940800000000007
380,12.874752,0.8493760000000012,12.874752,0,0,0.6929119999999998
381,13.4112,0.5364479999999983,13.4112,0,0,0.35763199999999884
382,13.590015999999999,0.17881599999999942,13.590015999999999,0,0,0.1341120000000009
383,13.679424000000001,0.08940800000000237,13.679424000000001,0,0,0.1117600000000003
384,13.813536,0.13411199999999823,13.813536,0,0,0.11175999999999942
385,13.902944,0.0894080000000006,13.902944,0,0,-0.022351999999999705
386,13.768832,-0.134112,13.768832,0,0,0.0
387,13.902944,0.134112,13.902944,0,0,0.15646399999999971
388,14.08176,0.17881599999999942,14.08176,0,0,0.2905759999999997
389,14.484096,0.402336,14.484096,0,0,0.3576320000000006
390,14.797024,0.3129280000000012,14.797024,0,0,0.201168
391,14.886432,0.08940799999999882,14.886432,0,0,0.06705599999999912
392,14.931135999999999,0.04470399999999941,14.931135999999999,0,0,0.0894080000000006
393,15.065248,0.13411200000000179,15.065248,0,0,0.1564640000000006
394,15.244064,0.17881599999999942,15.244064,0,0,0.2235200000000006
395,15.512288000000002,0.2682240000000018,15.512288000000002,0,0,0.201168
396,15.6464,0.13411199999999823,15.6464,0,0,0.15646399999999883
397,15.825216,0.17881599999999942,15.825216,0,0,0.17881599999999942
398,16.004032,0.17881599999999942,16.004032,0,0,0.1341120000000009
399,16.09344,0.08940800000000237,16.09344,0,0,0.0894080000000006
400,16.182848,0.08940799999999882,16.182848,0,0,0.06705599999999912
401,16.227552,0.04470399999999941,16.227552,0,0,0.04470399999999941
402,16.272256,0.04470399999999941,16.272256,0,0,0.04470399999999941
403,16.316959999999998,0.04470399999999941,16.316959999999998,0,0,0.1117600000000003
404,16.495776,0.1788160000000012,16.495776,0,0,0.1564640000000015
405,16.629888,0.13411200000000179,16.629888,0,0,0.08940799999999882
406,16.674591999999997,0.04470399999999586,16.674591999999997,0,0,0.13411199999999823
407,16.898111999999998,0.2235200000000006,16.898111999999998,0,0,0.20116800000000268
408,17.076928000000002,0.17881600000000475,17.076928000000002,0,0,0.1788160000000012
409,17.255744,0.17881599999999764,17.255744,0,0,0.13411199999999823
410,17.345152,0.08940799999999882,17.345152,0,0,0.0
411,17.255744,-0.08940799999999882,17.255744,0,0,0.022351999999999705
412,17.389855999999998,0.13411199999999823,17.389855999999998,0,0,0.0894080000000006
413,17.43456,0.044704000000002964,17.43456,0,0,-0.022351999999999705
414,17.345152,-0.08940800000000237,17.345152,0,0,-0.0894080000000006
415,17.255744,-0.08940799999999882,17.255744,0,0,-0.15646399999999971
416,17.032224,-0.2235200000000006,17.032224,0,0,-0.2235200000000006
417,16.808704,-0.2235200000000006,16.808704,0,0,-0.1117600000000003
418,16.808704,0.0,16.808704,0,0,-0.06705600000000089
419,16.674591999999997,-0.13411200000000179,16.674591999999997,0,0,-0.134112
420,16.54048,-0.13411199999999823,16.54048,0,0,-0.15646399999999794
421,16.361664,-0.17881599999999764,16.361664,0,0,-0.17881599999999942
422,16.182848,-0.1788160000000012,16.182848,0,0,-0.134112
423,16.09344,-0.08940799999999882,16.09344,0,0,-0.04470399999999941
424,16.09344,0.0,16.09344,0,0,-0.1117600000000003
425,15.86992,-0.2235200000000006,15.86992,0,0,-0.3352800000000009
426,15.42288,-0.4470400000000012,15.42288,0,0,-0.5588000000000006
427,14.75232,-0.67056,14.75232,0,0,-0.7823199999999995
428,13.85824,-0.8940799999999989,13.85824,0,0,-1.2293599999999998
429,12.2936,-1.5646400000000007,12.2936,0,0,-1.8775680000000001
430,10.103104,-2.1904959999999996,10.103104,0,0,-1.6764000000000001
431,8.9408,-1.1623040000000007,8.9408,0,0,-0.804672
432,8.49376,-0.44703999999999944,8.49376,0,0,-0.134112
433,8.672576,0.17881599999999942,8.672576,0,0,0.04470399999999941
434,8.583167999999999,-0.0894080000000006,8.583167999999999,0,0,0.2682240000000009
435,9.209024000000001,0.6258560000000024,9.209024000000001,0,0,0.8270239999999998
436,10.237215999999998,1.028191999999997,10.237215999999998,0,0,0.8940799999999998
437,10.997184,0.7599680000000024,10.997184,0,0,0.5811520000000003
438,11.399519999999999,0.40233599999999825,11.399519999999999,0,0,0.5140959999999994
439,12.025376,0.6258560000000006,12.025376,0,0,0.4023360000000009
440,12.204192,0.1788160000000012,12.204192,0,0,0.2905759999999997
441,12.606527999999999,0.40233599999999825,12.606527999999999,0,0,0.5140959999999994
442,13.232384,0.6258560000000006,13.232384,0,0,0.4470400000000003
443,13.500608,0.268224,13.500608,0,0,0.2458720000000003
