t,v,a,dS,alpha,h,a_new
205,28.655263999999995,0.4917439999999971,28.655263999999995,0,0,0.2011680000000009
206,28.565856,-0.08940799999999527,28.565856,0,0,0.0
207,28.655263999999995,0.08940799999999527,28.655263999999995,0,0,0.08940799999999882
208,28.744671999999998,0.08940800000000237,28.744671999999998,0,0,0.08940800000000237
209,28.83408,0.08940800000000237,28.83408,0,0,0.13411200000000179
210,29.012896,0.1788160000000012,29.012896,0,0,0.17881599999999942
211,29.191712,0.17881599999999764,29.191712,0,0,0.24587199999999854
212,29.50464,0.31292799999999943,29.50464,0,0,0.15646399999999971
213,29.50464,0.0,29.50464,0,0,0.08940800000000237
214,29.683456000000003,0.17881600000000475,29.683456000000003,0,0,-0.4246880000000015
215,28.655263999999995,-1.0281920000000078,28.655263999999995,0,0,-0.6258560000000006
216,28.431744000000002,-0.2235199999999935,28.431744000000002,0,0,-0.044703999999997635
217,28.565856,0.13411199999999823,28.565856,0,0,0.11175999999999675
218,28.655263999999995,0.08940799999999527,28.655263999999995,0,0,-0.04470399999999941
219,28.476448,-0.1788159999999941,28.476448,0,0,0.04470400000000119
220,28.744671999999998,0.26822399999999647,28.744671999999998,0,0,0.1117600000000003
221,28.699968000000002,-0.04470399999999586,28.699968000000002,0,0,-0.08940799999999882
222,28.565856,-0.13411200000000179,28.565856,0,0,0.0
223,28.699968000000002,0.13411200000000179,28.699968000000002,0,0,-0.1117600000000003
224,28.342336,-0.3576320000000024,28.342336,0,0,-0.04470400000000119
225,28.61056,0.268224,28.61056,0,0,0.1117600000000003
226,28.565856,-0.04470399999999941,28.565856,0,0,0.0
227,28.61056,0.04470399999999941,28.61056,0,0,-0.022352000000001482
228,28.521151999999997,-0.08940800000000237,28.521151999999997,0,0,0.0
229,28.61056,0.08940800000000237,28.61056,0,0,-0.1117600000000003
230,28.297631999999997,-0.312928000000003,28.297631999999997,0,0,-0.134112
231,28.342336,0.044704000000002964,28.342336,0,0,0.13411200000000179
232,28.565856,0.2235200000000006,28.565856,0,0,0.134112
233,28.61056,0.04470399999999941,28.61056,0,0,0.08940799999999882
234,28.744671999999998,0.13411199999999823,28.744671999999998,0,0,0.17881599999999942
235,28.968192,0.2235200000000006,28.968192,0,0,0.17881599999999942
236,29.102303999999997,0.13411199999999823,29.102303999999997,0,0,-0.17881599999999942
237,28.61056,-0.4917439999999971,28.61056,0,0,-0.20116799999999735
238,28.699968000000002,0.08940800000000237,28.699968000000002,0,0,-0.20116799999999913
239,28.208224,-0.4917440000000006,28.208224,0,0,-0.1117600000000003
240,28.476448,0.268224,28.476448,0,0,0.0
241,28.208224,-0.268224,28.208224,0,0,0.0
242,28.476448,0.268224,28.476448,0,0,0.08940799999999882
243,28.38704,-0.08940800000000237,28.38704,0,0,-0.1564640000000015
244,28.16352,-0.2235200000000006,28.16352,0,0,-0.08940799999999882
245,28.208224,0.044704000000002964,28.208224,0,0,0.0
246,28.16352,-0.044704000000002964,28.16352,0,0,0.044703999999997635
247,28.297631999999997,0.13411199999999823,28.297631999999997,0,0,0.0894080000000006
248,28.342336,0.044704000000002964,28.342336,0,0,0.0
249,28.297631999999997,-0.044704000000002964,28.297631999999997,0,0,-0.20116799999999913
250,27.94,-0.3576319999999953,27.94,0,0,-0.17881599999999764
251,27.94,0.0,27.94,0,0,0.08940799999999882
252,28.118816,0.17881599999999764,28.118816,0,0,0.06705599999999912
253,28.074112,-0.04470399999999941,28.074112,0,0,-0.15646399999999971
254,27.805888,-0.268224,27.805888,0,0,-0.0894080000000006
255,27.895296,0.08940799999999882,27.895296,0,0,0.022351999999999705
256,27.850592,-0.04470399999999941,27.850592,0,0,-0.022351999999999705
257,27.850592,0.0,27.850592,0,0,0.022351999999999705
258,27.895296,0.04470399999999941,27.895296,0,0,-0.04470399999999941
259,27.761184,-0.13411199999999823,27.761184,0,0,0.022352000000001482
260,27.94,0.1788160000000012,27.94,0,0,0.15646399999999971
261,28.074112,0.13411199999999823,28.074112,0,0,-0.04470400000000119
262,27.850592,-0.2235200000000006,27.850592,0,0,-0.1117600000000003
263,27.850592,0.0,27.850592,0,0,0.022351999999999705
264,27.895296,0.04470399999999941,27.895296,0,0,-0.0894080000000006
265,27.671775999999998,-0.2235200000000006,27.671775999999998,0,0,0.0894080000000006
266,28.074112,0.4023360000000018,28.074112,0,0,0.2011680000000009
267,28.074112,0.0,28.074112,0,0,-0.1117600000000003
268,27.850592,-0.2235200000000006,27.850592,0,0,0.0
269,28.074112,0.2235200000000006,28.074112,0,0,0.022351999999999705
270,27.895296,-0.1788160000000012,27.895296,0,0,-0.15646399999999971
271,27.761184,-0.13411199999999823,27.761184,0,0,-0.1117600000000003
272,27.671775999999998,-0.08940800000000237,27.671775999999998,0,0,-0.06705600000000089
273,27.627072,-0.04470399999999941,27.627072,0,0,0.04470400000000119
274,27.761184,0.13411200000000179,27.761184,0,0,0.06705600000000089
275,27.761184,0.0,27.761184,0,0,0.0
276,27.761184,0.0,27.761184,0,0,-0.022351999999999705
277,27.71648,-0.04470399999999941,27.71648,0,0,0.06705599999999912
278,27.895296,0.17881599999999764,27.895296,0,0,0.04470399999999941
279,27.805888,-0.08940799999999882,27.805888,0,0,-0.04470399999999941
280,27.805888,0.0,27.805888,0,0,0.04470399999999941
281,27.895296,0.08940799999999882,27.895296,0,0,0.1117600000000003
282,28.029408,0.13411200000000179,28.029408,0,0,0.04470400000000119
283,27.984704,-0.04470399999999941,27.984704,0,0,0.2235200000000006
284,28.476448,0.4917440000000006,28.476448,0,0,0.37998399999999855
285,28.744671999999998,0.26822399999999647,28.744671999999998,0,0,0.24587199999999854
286,28.968192,0.2235200000000006,28.968192,0,0,0.17881599999999942
287,29.102303999999997,0.13411199999999823,29.102303999999997,0,0,0.2458720000000021
288,29.459936000000003,0.35763200000000595,29.459936000000003,0,0,0.2235200000000006
289,29.549343999999998,0.08940799999999527,29.549343999999998,0,0,0.24587199999999854
290,29.95168,0.4023360000000018,29.95168,0,0,0.2458720000000021
