t,v,a,dS,alpha,h,a_new
100,7.083333333333333,0.7777777777777777,7.083333333333333,0,0,0.9861111111111116
101,8.277777777777779,1.1944444444444455,8.277777777777779,0,0,1.1805555555555558
102,9.444444444444445,1.166666666666666,9.444444444444445,0,0,0.9861111111111107
103,10.25,0.8055555555555554,10.25,0,0,0.5972222222222214
104,10.638888888888888,0.3888888888888875,10.638888888888888,0,0,0.4861111111111107
105,11.222222222222221,0.5833333333333339,11.222222222222221,0,0,0.6805555555555562
106,12.0,0.7777777777777786,12.0,0,0,0.791666666666667
107,12.805555555555555,0.8055555555555554,12.805555555555555,0,0,0.4027777777777777
108,12.805555555555555,0.0,12.805555555555555,0,0,0.0
109,12.805555555555555,0.0,12.805555555555555,0,0,-0.20833333333333304
110,12.38888888888889,-0.4166666666666661,12.38888888888889,0,0,0.0
111,12.805555555555555,0.4166666666666661,12.805555555555555,0,0,0.5
112,13.38888888888889,0.5833333333333339,13.38888888888889,0,0,0.3888888888888884
113,13.583333333333332,0.19444444444444287,13.583333333333332,0,0,0.0
114,13.38888888888889,-0.19444444444444287,13.38888888888889,0,0,-0.29166666666666696
115,12.999999999999998,-0.38888888888889106,12.999999999999998,0,0,-0.5
116,12.38888888888889,-0.6111111111111089,12.38888888888889,0,0,-0.5972222222222214
117,11.805555555555555,-0.5833333333333339,11.805555555555555,0,0,-0.3888888888888893
118,11.61111111111111,-0.19444444444444464,11.61111111111111,0,0,-0.19444444444444464
119,11.416666666666666,-0.19444444444444464,11.416666666666666,0,0,-0.2916666666666661
120,11.027777777777779,-0.3888888888888875,11.027777777777779,0,0,-0.6944444444444438
121,10.027777777777779,-1.0,10.027777777777779,0,0,-0.6944444444444446
122,9.63888888888889,-0.3888888888888893,9.63888888888889,0,0,-0.19444444444444464
123,9.63888888888889,0.0,9.63888888888889,0,0,0.30555555555555536
124,10.25,0.6111111111111107,10.25,0,0,0.19444444444444464
125,10.027777777777779,-0.22222222222222143,10.027777777777779,0,0,-0.11111111111111072
126,10.027777777777779,0.0,10.027777777777779,0,0,-0.19444444444444464
127,9.63888888888889,-0.3888888888888893,9.63888888888889,0,0,-0.4861111111111116
128,9.055555555555555,-0.5833333333333339,9.055555555555555,0,0,-0.7777777777777777
129,8.083333333333334,-0.9722222222222214,8.083333333333334,0,0,-1.1805555555555554
130,6.694444444444445,-1.3888888888888893,6.694444444444445,0,0,-1.1805555555555558
131,5.722222222222222,-0.9722222222222223,5.722222222222222,0,0,-1.1805555555555558
132,4.333333333333333,-1.3888888888888893,4.333333333333333,0,0,-1.2916666666666667
133,3.138888888888889,-1.1944444444444442,3.138888888888889,0,0,-0.8888888888888888
134,2.5555555555555554,-0.5833333333333335,2.5555555555555554,0,0,-0.29166666666666674
135,2.5555555555555554,0.0,2.5555555555555554,0,0,0.0
136,2.5555555555555554,0.0,2.5555555555555554,0,0,0.09722222222222232
137,2.75,0.19444444444444464,2.75,0,0,0.19444444444444442
138,2.944444444444444,0.1944444444444442,2.944444444444444,0,0,0.2916666666666665
139,3.333333333333333,0.38888888888888884,3.333333333333333,0,0,0.09722222222222232
140,3.138888888888889,-0.1944444444444442,3.138888888888889,0,0,-0.5833333333333333
141,2.1666666666666665,-0.9722222222222223,2.1666666666666665,0,0,-1.375
142,0.38888888888888884,-1.7777777777777777,0.38888888888888884,0,0,-1.0833333333333333
143,0.0,-0.38888888888888884,0.0,0,0,-0.19444444444444442
144,0.0,0.0,0.0,0,0,0.0
145,0.0,0.0,0.0,0,0,0.0
146,0.0,0.0,0.0,0,0,0.0
147,0.0,0.0,0.0,0,0,0.0
148,0.0,0.0,0.0,0,0,0.0
149,0.0,0.0,0.0,0,0,0.0
150,0.0,0.0,0.0,0,0,0.0
151,0.0,0.0,0.0,0,0,0.0
152,0.0,0.0,0.0,0,0,0.09722222222222221
153,0.19444444444444442,0.19444444444444442,0.19444444444444442,0,0,0.20833333333333331
154,0.41666666666666663,0.2222222222222222,0.41666666666666663,0,0,0.513888888888889
155,1.2222222222222223,0.8055555555555557,1.2222222222222223,0,0,0.6111111111111112
156,1.6388888888888888,0.4166666666666665,1.6388888888888888,0,0,0.4027777777777777
157,2.0277777777777777,0.38888888888888884,2.0277777777777777,0,0,0.5
158,2.638888888888889,0.6111111111111112,2.638888888888889,0,0,0.11111111111111116
159,2.25,-0.38888888888888884,2.25,0,0,-0.8055555555555555
160,1.027777777777778,-1.222222222222222,1.027777777777778,0,0,-0.7222222222222223
161,0.8055555555555555,-0.22222222222222243,0.8055555555555555,0,0,0.09722222222222221
162,1.2222222222222223,0.41666666666666685,1.2222222222222223,0,0,-0.3055555555555555
163,0.19444444444444442,-1.027777777777778,0.19444444444444442,0,0,-0.6111111111111112
164,0.0,-0.19444444444444442,0.0,0,0,-0.09722222222222221
165,0.0,0.0,0.0,0,0,0.3055555555555556
166,0.6111111111111112,0.6111111111111112,0.6111111111111112,0,0,0.3055555555555556
167,0.6111111111111112,0.0,0.6111111111111112,0,0,0.09722222222222215
168,0.8055555555555555,0.1944444444444443,0.8055555555555555,0,0,0.7083333333333333
169,2.0277777777777777,1.2222222222222223,2.0277777777777777,0,0,0.4166666666666667
170,1.6388888888888888,-0.38888888888888884,1.6388888888888888,0,0,0.0
171,2.0277777777777777,0.38888888888888884,2.0277777777777777,0,0,0.4027777777777779
172,2.4444444444444446,0.41666666666666696,2.4444444444444446,0,0,0.5138888888888888
173,3.0555555555555554,0.6111111111111107,3.0555555555555554,0,0,0.9166666666666665
174,4.277777777777778,1.2222222222222223,4.277777777777778,0,0,0.4027777777777779
175,3.861111111111111,-0.4166666666666665,3.861111111111111,0,0,-0.5138888888888891
176,3.2499999999999996,-0.6111111111111116,3.2499999999999996,0,0,-0.4027777777777779
177,3.0555555555555554,-0.1944444444444442,3.0555555555555554,0,0,-0.9166666666666665
178,1.4166666666666665,-1.6388888888888888,1.4166666666666665,0,0,-1.5277777777777777
179,0.0,-1.4166666666666665,0.0,0,0,-0.7083333333333333
180,0.0,0.0,0.0,0,0,0.0
181,0.0,0.0,0.0,0,0,0.0
182,0.0,0.0,0.0,0,0,0.0
183,0.0,0.0,0.0,0,0,0.0
184,0.0,0.0,0.0,0,0,0.0
185,0.0,0.0,0.0,0,0,0.0
186,0.0,0.0,0.0,0,0,0.0
187,0.0,0.0,0.0,0,0,0.0
188,0.0,0.0,0.0,0,0,0.0
189,0.0,0.0,0.0,0,0,0.0
190,0.0,0.0,0.0,0,0,0.0
191,0.0,0.0,0.0,0,0,0.0
192,0.0,0.0,0.0,0,0,0.0
193,0.0,0.0,0.0,0,0,0.0
194,0.0,0.0,0.0,0,0,0.0
195,0.0,0.0,0.0,0,0,0.0
196,0.0,0.0,0.0,0,0,0.0
197,0.0,0.0,0.0,0,0,0.0
198,0.0,0.0,0.0,0,0,0.0
199,0.0,0.0,0.0,0,0,0.0
200,0.0,0.0,0.0,0,0,0.0
201,0.0,0.0,0.0,0,0,0.0
202,0.0,0.0,0.0,0,0,0.0
203,0.0,0.0,0.0,0,0,0.0
204,0.0,0.0,0.0,0,0,0.0
205,0.0,0.0,0.0,0,0,0.0
206,0.0,0.0,0.0,0,0,0.0
207,0.0,0.0,0.0,0,0,0.09722222222222221
208,0.19444444444444442,0.19444444444444442,0.19444444444444442,0,0,1.5277777777777777
209,3.0555555555555554,2.8611111111111107,3.0555555555555554,0,0,1.7361111111111112
210,3.6666666666666665,0.6111111111111112,3.6666666666666665,0,0,0.4027777777777779
211,3.861111111111111,0.19444444444444464,3.861111111111111,0,0,0.20833333333333326
212,4.083333333333333,0.22222222222222188,4.083333333333333,0,0,0.20833333333333326
213,4.277777777777778,0.19444444444444464,4.277777777777778,0,0,0.30555555555555536
214,4.694444444444444,0.4166666666666661,4.694444444444444,0,0,0.09722222222222232
215,4.472222222222222,-0.22222222222222143,4.472222222222222,0,0,-0.20833333333333304
216,4.277777777777778,-0.19444444444444464,4.277777777777778,0,0,-0.3055555555555556
217,3.861111111111111,-0.4166666666666665,3.861111111111111,0,0,-0.3055555555555556
218,3.6666666666666665,-0.19444444444444464,3.6666666666666665,0,0,-0.09722222222222232
219,3.6666666666666665,0.0,3.6666666666666665,0,0,0.3055555555555556
220,4.277777777777778,0.6111111111111112,4.277777777777778,0,0,0.5138888888888886
221,4.694444444444444,0.4166666666666661,4.694444444444444,0,0,0.09722222222222232
222,4.472222222222222,-0.22222222222222143,4.472222222222222,0,0,-0.30555555555555536
223,4.083333333333333,-0.3888888888888893,4.083333333333333,0,0,-0.4027777777777779
224,3.6666666666666665,-0.4166666666666665,3.6666666666666665,0,0,-0.11111111111111094
225,3.861111111111111,0.19444444444444464,3.861111111111111,0,0,0.20833333333333326
226,4.083333333333333,0.22222222222222188,4.083333333333333,0,0,0.6111111111111109
227,5.083333333333333,1.0,5.083333333333333,0,0,1.0138888888888888
228,6.111111111111111,1.0277777777777777,6.111111111111111,0,0,1.6388888888888888
229,8.36111111111111,2.25,8.36111111111111,0,0,1.4305555555555554
230,8.972222222222221,0.6111111111111107,8.972222222222221,0,0,0.30555555555555536
231,8.972222222222221,0.0,8.972222222222221,0,0,0.8055555555555562
232,10.583333333333334,1.6111111111111125,10.583333333333334,0,0,0.8055555555555562
233,10.583333333333334,0.0,10.583333333333334,0,0,0.0
234,10.583333333333334,0.0,10.583333333333334,0,0,0.0
235,10.583333333333334,0.0,10.583333333333334,0,0,0.11111111111111072
236,10.805555555555555,0.22222222222222143,10.805555555555555,0,0,0.20833333333333304
237,11.0,0.19444444444444464,11.0,0,0,0.19444444444444375
238,11.194444444444443,0.19444444444444287,11.194444444444443,0,0,0.09722222222222143
239,11.194444444444443,0.0,11.194444444444443,0,0,0.1111111111111116
240,11.416666666666666,0.2222222222222232,11.416666666666666,0,0,0.41666666666666696
241,12.027777777777777,0.6111111111111107,12.027777777777777,0,0,0.5000000000000009
242,12.416666666666668,0.38888888888889106,12.416666666666668,0,0,0.30555555555555625
243,12.63888888888889,0.22222222222222143,12.63888888888889,0,0,-0.09722222222222321
244,12.222222222222221,-0.41666666666666785,12.222222222222221,0,0,-0.20833333333333393
245,12.222222222222221,0.0,12.222222222222221,0,0,-0.09722222222222232
246,12.027777777777777,-0.19444444444444464,12.027777777777777,0,0,-0.30555555555555536
247,11.61111111111111,-0.4166666666666661,11.61111111111111,0,0,-0.6111111111111107
248,10.805555555555555,-0.8055555555555554,10.805555555555555,0,0,-1.0138888888888884
249,9.583333333333334,-1.2222222222222214,9.583333333333334,0,0,-0.8194444444444446
250,9.166666666666666,-0.41666666666666785,9.166666666666666,0,0,-0.11111111111111072
251,9.361111111111112,0.19444444444444642,9.361111111111112,0,0,0.5138888888888893
252,10.194444444444445,0.8333333333333321,10.194444444444445,0,0,0.5138888888888875
253,10.388888888888888,0.19444444444444287,10.388888888888888,0,0,0.4999999999999991
254,11.194444444444443,0.8055555555555554,11.194444444444443,0,0,0.5138888888888893
255,11.416666666666666,0.2222222222222232,11.416666666666666,0,0,0.1111111111111116
256,11.416666666666666,0.0,11.416666666666666,0,0,-0.30555555555555536
257,10.805555555555555,-0.6111111111111107,10.805555555555555,0,0,-0.5138888888888893
258,10.388888888888888,-0.41666666666666785,10.388888888888888,0,0,-0.41666666666666696
259,9.972222222222221,-0.4166666666666661,9.972222222222221,0,0,-0.4027777777777768
260,9.583333333333334,-0.3888888888888875,9.583333333333334,0,0,-0.5
261,8.972222222222221,-0.6111111111111125,8.972222222222221,0,0,-0.5138888888888893
262,8.555555555555555,-0.4166666666666661,8.555555555555555,0,0,-0.6111111111111112
263,7.749999999999999,-0.8055555555555562,7.749999999999999,0,0,-0.6111111111111112
264,7.333333333333333,-0.4166666666666661,7.333333333333333,0,0,-0.5138888888888888
265,6.722222222222221,-0.6111111111111116,6.722222222222221,0,0,-0.4027777777777777
266,6.527777777777778,-0.19444444444444375,6.527777777777778,0,0,-0.20833333333333304
267,6.305555555555555,-0.22222222222222232,6.305555555555555,0,0,-0.30555555555555536
268,5.916666666666667,-0.3888888888888884,5.916666666666667,0,0,-0.49999999999999956
269,5.305555555555556,-0.6111111111111107,5.305555555555556,0,0,-0.6111111111111116
270,4.694444444444444,-0.6111111111111125,4.694444444444444,0,0,-1.1250000000000004
271,3.0555555555555554,-1.6388888888888884,3.0555555555555554,0,0,-1.4305555555555554
272,1.8333333333333333,-1.222222222222222,1.8333333333333333,0,0,-0.8194444444444444
273,1.4166666666666665,-0.41666666666666674,1.4166666666666665,0,0,-0.30555555555555547
274,1.2222222222222223,-0.1944444444444442,1.2222222222222223,0,0,-0.4027777777777777
275,0.6111111111111112,-0.6111111111111112,0.6111111111111112,0,0,-0.6111111111111112
276,0.0,-0.6111111111111112,0.0,0,0,-0.3055555555555556
277,0.0,0.0,0.0,0,0,0.0
278,0.0,0.0,0.0,0,0,0.3055555555555556
279,0.6111111111111112,0.6111111111111112,0.6111111111111112,0,0,0.7083333333333333
280,1.4166666666666665,0.8055555555555554,1.4166666666666665,0,0,1.625
281,3.861111111111111,2.4444444444444446,3.861111111111111,0,0,2.4444444444444446
282,6.305555555555555,2.444444444444444,6.305555555555555,0,0,1.8333333333333333
283,7.527777777777778,1.2222222222222223,7.527777777777778,0,0,0.6111111111111112
284,7.527777777777778,0.0,7.527777777777778,0,0,-0.6111111111111112
285,6.305555555555555,-1.2222222222222223,6.305555555555555,0,0,-1.2222222222222223
286,5.083333333333333,-1.2222222222222223,5.083333333333333,0,0,-1.527777777777778
287,3.2499999999999996,-1.8333333333333335,3.2499999999999996,0,0,-1.3194444444444442
288,2.4444444444444446,-0.8055555555555549,2.4444444444444446,0,0,-0.7083333333333331
289,1.8333333333333333,-0.6111111111111114,1.8333333333333333,0,0,-0.7083333333333334
290,1.027777777777778,-0.8055555555555554,1.027777777777778,0,0,-0.5138888888888888
291,0.8055555555555555,-0.22222222222222243,0.8055555555555555,0,0,0.09722222222222221
292,1.2222222222222223,0.41666666666666685,1.2222222222222223,0,0,1.125
293,3.0555555555555554,1.833333333333333,3.0555555555555554,0,0,1.0138888888888886
294,3.2499999999999996,0.1944444444444442,3.2499999999999996,0,0,0.0972222222222221
295,3.2499999999999996,0.0,3.2499999999999996,0,0,-0.0972222222222221
296,3.0555555555555554,-0.1944444444444442,3.0555555555555554,0,0,-0.40277777777777746
297,2.4444444444444446,-0.6111111111111107,2.4444444444444446,0,0,-0.611111111111111
298,1.8333333333333333,-0.6111111111111114,1.8333333333333333,0,0,-0.20833333333333348
299,2.0277777777777777,0.19444444444444442,2.0277777777777777,0,0,-0.09722222222222221
300,1.6388888888888888,-0.38888888888888884,1.6388888888888888,0,0,-0.4027777777777777
301,1.2222222222222223,-0.4166666666666665,1.2222222222222223,0,0,-0.5138888888888888
302,0.6111111111111112,-0.6111111111111112,0.6111111111111112,0,0,-0.513888888888889
303,0.19444444444444442,-0.41666666666666674,0.19444444444444442,0,0,-0.3055555555555556
304,0.0,-0.19444444444444442,0.0,0,0,-0.09722222222222221
305,0.0,0.0,0.0,0,0,0.0
306,0.0,0.0,0.0,0,0,0.0
307,0.0,0.0,0.0,0,0,0.0
308,0.0,0.0,0.0,0,0,0.0
309,0.0,0.0,0.0,0,0,0.0
310,0.0,0.0,0.0,0,0,0.2777777777777778
311,0.5555555555555556,0.5555555555555556,0.5555555555555556,0,0,0.9583333333333334
312,1.9166666666666667,1.3611111111111112,1.9166666666666667,0,0,1.2222222222222223
313,3.0,1.0833333333333333,3.0,0,0,0.7500000000000001
314,3.416666666666667,0.41666666666666696,3.416666666666667,0,0,0.48611111111111116
315,3.9722222222222223,0.5555555555555554,3.9722222222222223,0,0,1.0277777777777777
316,5.472222222222222,1.5,5.472222222222222,0,0,0.958333333333333
317,5.888888888888888,0.4166666666666661,5.888888888888888,0,0,0.5555555555555554
318,6.583333333333333,0.6944444444444446,6.583333333333333,0,0,0.9583333333333335
319,7.805555555555555,1.2222222222222223,7.805555555555555,0,0,1.0138888888888888
320,8.61111111111111,0.8055555555555554,8.61111111111111,0,0,0.4722222222222223
321,8.75,0.13888888888888928,8.75,0,0,0.2777777777777777
322,9.166666666666666,0.4166666666666661,9.166666666666666,0,0,0.3472222222222223
323,9.444444444444445,0.27777777777777857,9.444444444444445,0,0,-0.2777777777777777
324,8.61111111111111,-0.8333333333333339,8.61111111111111,0,0,-1.375
325,6.694444444444445,-1.916666666666666,6.694444444444445,0,0,-2.1111111111111107
326,4.388888888888889,-2.3055555555555554,4.388888888888889,0,0,-1.8472222222222223
327,3.0,-1.3888888888888893,3.0,0,0,-1.3055555555555558
328,1.777777777777778,-1.222222222222222,1.777777777777778,0,0,-1.1527777777777777
329,0.6944444444444444,-1.0833333333333335,0.6944444444444444,0,0,-0.6805555555555556
330,0.41666666666666663,-0.2777777777777778,0.41666666666666663,0,0,-0.3472222222222222
331,0.0,-0.41666666666666663,0.0,0,0,-0.20833333333333331
332,0.0,0.0,0.0,0,0,0.06944444444444445
333,0.1388888888888889,0.1388888888888889,0.1388888888888889,0,0,0.888888888888889
334,1.777777777777778,1.638888888888889,1.777777777777778,0,0,1.8472222222222223
335,3.8333333333333335,2.0555555555555554,3.8333333333333335,0,0,1.7777777777777777
336,5.333333333333333,1.4999999999999996,5.333333333333333,0,0,0.7499999999999998
337,5.333333333333333,0.0,5.333333333333333,0,0,0.2777777777777777
338,5.888888888888888,0.5555555555555554,5.888888888888888,0,0,0.48611111111111116
339,6.305555555555555,0.41666666666666696,6.305555555555555,0,0,0.541666666666667
340,6.972222222222222,0.666666666666667,6.972222222222222,0,0,0.8194444444444446
341,7.944444444444445,0.9722222222222223,7.944444444444445,0,0,1.1666666666666665
342,9.305555555555555,1.3611111111111107,9.305555555555555,0,0,1.166666666666666
343,10.277777777777777,0.9722222222222214,10.277777777777777,0,0,0.6111111111111107
344,10.527777777777777,0.25,10.527777777777777,0,0,0.541666666666667
345,11.36111111111111,0.8333333333333339,11.36111111111111,0,0,0.9027777777777777
346,12.333333333333332,0.9722222222222214,12.333333333333332,0,0,0.8888888888888884
347,13.138888888888888,0.8055555555555554,13.138888888888888,0,0,0.8888888888888893
348,14.11111111111111,0.9722222222222232,14.11111111111111,0,0,0.6805555555555562
349,14.5,0.3888888888888893,14.5,0,0,0.06944444444444375
350,14.249999999999998,-0.2500000000000018,14.249999999999998,0,0,-0.4722222222222232
351,13.555555555555554,-0.6944444444444446,13.555555555555554,0,0,-0.3472222222222223
352,13.555555555555554,0.0,13.555555555555554,0,0,0.27777777777777857
353,14.11111111111111,0.5555555555555571,14.11111111111111,0,0,0.27777777777777857
354,14.11111111111111,0.0,14.11111111111111,0,0,-0.4861111111111116
355,13.138888888888888,-0.9722222222222232,13.138888888888888,0,0,-1.4444444444444446
356,11.222222222222221,-1.916666666666666,11.222222222222221,0,0,-2.527777777777777
357,8.083333333333334,-3.1388888888888875,8.083333333333334,0,0,-2.319444444444444
358,6.583333333333333,-1.5000000000000009,6.583333333333333,0,0,-0.5555555555555558
359,6.972222222222222,0.3888888888888893,6.972222222222222,0,0,0.4722222222222223
360,7.527777777777778,0.5555555555555554,7.527777777777778,0,0,0.5555555555555558
361,8.083333333333334,0.5555555555555562,8.083333333333334,0,0,0.8888888888888888
362,9.305555555555555,1.2222222222222214,9.305555555555555,0,0,1.0277777777777777
363,10.13888888888889,0.8333333333333339,10.13888888888889,0,0,0.75
364,10.805555555555555,0.6666666666666661,10.805555555555555,0,0,0.7499999999999991
365,11.638888888888888,0.8333333333333321,11.638888888888888,0,0,0.8194444444444438
366,12.444444444444443,0.8055555555555554,12.444444444444443,0,0,0.8194444444444446
367,13.277777777777777,0.8333333333333339,13.277777777777777,0,0,0.8333333333333339
368,14.11111111111111,0.8333333333333339,14.11111111111111,0,0,0.7500000000000009
369,14.777777777777779,0.6666666666666679,14.777777777777779,0,0,0.541666666666667
370,15.194444444444445,0.4166666666666661,15.194444444444445,0,0,0.1388888888888884
371,15.055555555555555,-0.13888888888888928,15.055555555555555,0,0,0.0
372,15.194444444444445,0.13888888888888928,15.194444444444445,0,0,0.13888888888888928
373,15.333333333333334,0.13888888888888928,15.333333333333334,0,0,0.2777777777777777
374,15.75,0.4166666666666661,15.75,0,0,0.2777777777777777
375,15.88888888888889,0.13888888888888928,15.88888888888889,0,0,0.06944444444444464
376,15.88888888888889,0.0,15.88888888888889,0,0,0.06944444444444464
377,16.02777777777778,0.13888888888888928,16.02777777777778,0,0,0.0
378,15.88888888888889,-0.13888888888888928,15.88888888888889,0,0,-0.06944444444444464
379,15.88888888888889,0.0,15.88888888888889,0,0,-0.06944444444444464
380,15.75,-0.13888888888888928,15.75,0,0,-0.06944444444444464
381,15.75,0.0,15.75,0,0,-0.06944444444444464
382,15.61111111111111,-0.13888888888888928,15.61111111111111,0,0,-0.2777777777777777
383,15.194444444444445,-0.4166666666666661,15.194444444444445,0,0,-0.20833333333333304
384,15.194444444444445,0.0,15.194444444444445,0,0,-0.3472222222222223
385,14.5,-0.6944444444444446,14.5,0,0,-0.8194444444444455
386,13.555555555555554,-0.9444444444444464,13.555555555555554,0,0,-1.1527777777777786
387,12.194444444444443,-1.3611111111111107,12.194444444444443,0,0,-0.7499999999999991
388,12.055555555555555,-0.1388888888888875,12.055555555555555,0,0,0.06944444444444464
389,12.333333333333332,0.2777777777777768,12.333333333333332,0,0,0.0
390,12.055555555555555,-0.2777777777777768,12.055555555555555,0,0,-0.833333333333333
391,10.666666666666666,-1.3888888888888893,10.666666666666666,0,0,-1.2361111111111107
