t,v,a,dS,alpha,h,a_new
1121,12.444444444444445,1.0222222222222221,12.444444444444445,0,0,0.9555555555555548
1122,13.333333333333332,0.8888888888888877,13.333333333333332,0,0,0.6888888888888891
1123,13.822222222222223,0.4888888888888903,13.822222222222223,0,0,0.5111111111111111
1124,14.355555555555554,0.5333333333333318,14.355555555555554,0,0,0.6888888888888891
1125,15.200000000000001,0.8444444444444461,15.200000000000001,0,0,0.7555555555555564
1126,15.866666666666667,0.6666666666666663,15.866666666666667,0,0,0.5999999999999988
1127,16.4,0.5333333333333318,16.4,0,0,0.6888888888888882
1128,17.244444444444444,0.8444444444444442,17.244444444444444,0,0,0.7555555555555564
1129,17.91111111111111,0.6666666666666682,17.91111111111111,0,0,0.6000000000000014
1130,18.444444444444446,0.5333333333333338,18.444444444444446,0,0,0.4222222222222225
1131,18.755555555555556,0.3111111111111124,18.755555555555556,0,0,0.33333333333333215
1132,19.11111111111111,0.3555555555555519,19.11111111111111,0,0,0.3555555555555543
1133,19.466666666666665,0.35555555555555585,19.466666666666665,0,0,0.17777777777777715
1134,19.466666666666665,0.0,19.466666666666665,0,0,-0.08888888888888857
1135,19.288888888888888,-0.17777777777777792,19.288888888888888,0,0,-0.17777777777777715
1136,19.11111111111111,-0.17777777777777792,19.11111111111111,0,0,-0.2666666666666657
1137,18.755555555555556,-0.3555555555555519,18.755555555555556,0,0,-0.24444444444444358
1138,18.622222222222224,-0.13333333333333444,18.622222222222224,0,0,-0.155555555555555
1139,18.444444444444446,-0.17777777777777792,18.444444444444446,0,0,0.0
1140,18.622222222222224,0.17777777777777792,18.622222222222224,0,0,0.08888888888888857
1141,18.622222222222224,0.0,18.622222222222224,0,0,0.0
1142,18.622222222222224,0.0,18.622222222222224,0,0,0.06666666666666643
1143,18.755555555555556,0.13333333333333444,18.755555555555556,0,0,0.15555555555555678
1144,18.933333333333337,0.17777777777777792,18.933333333333337,0,0,0.08888888888889035
1145,18.933333333333337,0.0,18.933333333333337,0,0,0.0
1146,18.933333333333337,0.0,18.933333333333337,0,0,0.0
1147,18.933333333333337,0.0,18.933333333333337,0,0,0.0
1148,18.933333333333337,0.0,18.933333333333337,0,0,0.0
1149,18.933333333333337,0.0,18.933333333333337,0,0,0.0
1150,18.933333333333337,0.0,18.933333333333337,0,0,-0.08888888888889035
1151,18.755555555555556,-0.17777777777777792,18.755555555555556,0,0,0.0888888888888868
1152,19.11111111111111,0.3555555555555519,19.11111111111111,0,0,0.2666666666666657
1153,19.288888888888888,0.17777777777777792,19.288888888888888,0,0,0.0
1154,19.11111111111111,-0.17777777777777792,19.11111111111111,0,0,-0.17777777777777537
1155,18.933333333333337,-0.17777777777777398,18.933333333333337,0,0,-0.24444444444444358
1156,18.622222222222224,-0.3111111111111124,18.622222222222224,0,0,-0.4222222222222243
1157,18.08888888888889,-0.5333333333333338,18.08888888888889,0,0,-1.1111111111111125
1158,16.4,-1.6888888888888904,16.4,0,0,-1.7999999999999998
1159,14.488888888888889,-1.9111111111111099,14.488888888888889,0,0,-1.977777777777777
1160,12.444444444444445,-2.0444444444444443,12.444444444444445,0,0,-2.044444444444445
1161,10.399999999999999,-2.044444444444446,10.399999999999999,0,0,-2.1333333333333337
1162,8.177777777777777,-2.2222222222222223,8.177777777777777,0,0,-1.9555555555555548
1163,6.488888888888889,-1.6888888888888884,6.488888888888889,0,0,-1.3555555555555547
1164,5.466666666666668,-1.022222222222221,5.466666666666668,0,0,-1.2000000000000002
1165,4.088888888888889,-1.3777777777777789,4.088888888888889,0,0,-1.444444444444445
1166,2.5777777777777775,-1.5111111111111108,2.5777777777777775,0,0,-1.622222222222222
1167,0.8444444444444444,-1.7333333333333332,0.8444444444444444,0,0,-1.1999999999999997
1168,0.1777777777777778,-0.6666666666666666,0.1777777777777778,0,0,-0.4222222222222222
1169,0.0,-0.1777777777777778,0.0,0,0,-0.0888888888888889
1170,0.0,0.0,0.0,0,0,0.0
1171,0.0,0.0,0.0,0,0,0.0
1172,0.0,0.0,0.0,0,0,0.0
1173,0.0,0.0,0.0,0,0,0.0888888888888889
1174,0.1777777777777778,0.1777777777777778,0.1777777777777778,0,0,0.9333333333333333
1175,1.8666666666666667,1.6888888888888889,1.8666666666666667,0,0,1.9555555555555553
1176,4.088888888888889,2.222222222222222,4.088888888888889,0,0,1.7111111111111115
1177,5.28888888888889,1.200000000000001,5.28888888888889,0,0,1.1111111111111112
